user_id,item_list
3861,21428 2274 9477 23992 7149 15234 10728 13708 15656 18311
3862,6326 5684 15279 9625 10994 17639 7278 22910 12302 15270
3863,1573 2972 20173 18574 22347 2665 2427 375 16533 7117
3864,19089 2665 19480 20146 12409 23600 17723 16630 7494 23481
3865,13424 13231 8558 13502 5905 16941 14315 8709 21051 3037
3866,19180 18528 21854 20726 10450 18545 9337 4684 6767 4827
3867,12061 10450 18528 20726 24075 9851 19196 1863 3518 7997
3868,25512 7393 24507 6878 9991 14647 17967 10859 8507 11471
3869,9438 13207 22500 10184 9686 5942 23533 20024 18245 12826
3870,15903 7144 2426 5044 22075 9092 15691 12223 16775 6327
3871,3439 2300 3599 14433 15592 25693 23799 20750 18719 23127
3872,10269 25675 9438 12061 9851 22554 5942 10786 23799 13118
3873,9591 21552 8920 14385 8560 6088 18122 22645 4940 12801
3874,7095 15691 25407 24577 9620 23154 823 7115 21577 25044
3875,3234 7971 20582 19049 6329 9583 7483 12550 13831 14418
3876,10269 25675 9438 12061 9851 5942 22554 10786 23799 13118
3877,12341 4620 23457 2300 20472 18190 12172 2090 1158 17964
3878,3348 2641 12742 22154 22300 12566 14593 11716 16912 13764
3879,1685 10467 3812 4824 20969 6734 7115 13928 2426 681
3880,12953 3275 18080 21551 19143 14583 21282 19126 4933 23356
3881,4766 6239 10844 10032 6329 129 21366 23519 2357 5562
3882,2584 19518 17213 25741 21784 22891 8295 5187 11871 21952
3883,3488 13552 17808 5284 23534 1745 11201 9438 18656 14484
3884,20844 1288 7368 23987 2541 22183 11283 5429 20314 9153
3885,19846 3643 19105 15484 17658 5042 4678 11592 4787 758
3886,25675 12061 18293 10786 9851 23799 4512 3803 24894 19089
3887,570 13971 15412 16812 14539 19893 8396 23454 3339 20604
3888,6212 25596 11533 5952 3580 3737 22801 8860 18738 20289
3889,16577 10426 5930 679 6446 19033 10162 2001 15288 3382
3890,25596 19875 5952 3737 25430 15169 20330 8984 11533 6708
3891,8544 21552 24621 20321 11452 20108 24410 20702 14023 6612
3892,2426 15691 23154 9555 23141 10834 7095 6327 5044 13711
3893,24075 17409 8709 13424 5942 25675 9319 10269 25260 5032
3894,24484 24093 8064 18569 6897 10807 17284 3997 14865 1863
3895,13165 17856 21544 4194 9125 20766 14764 16224 23503 3292
3896,12061 22554 19089 9851 10786 8811 19480 20146 23568 8251
3897,19874 24355 15234 18512 16394 12214 10418 1714 22653 16324
3898,25407 23154 10594 1583 17156 10834 9555 15691 10792 5607
3899,19089 23600 20146 20095 19709 19480 3165 6198 23481 14895
3900,19480 466 1863 525 13797 11730 8544 17760 9591 9339
3901,7885 3835 18632 8686 5487 1785 3469 19114 11067 878
3902,20308 14684 10073 17004 24197 19874 24355 13628 24075 4502
3903,19114 6767 11792 13030 21854 23457 22646 9218 18528 6876
3904,24484 17820 15764 8304 24093 5412 18569 4803 9591 17284
3905,21552 9620 7992 20031 942 6610 364 773 10327 2267
3906,4147 5469 21061 13887 1846 14141 20422 588 502 681
3907,18995 13188 14740 8591 6433 13569 25747 16040 17612 16949
3908,4620 5717 21854 23711 3983 9029 12341 9315 11792 19114
3909,13030 19180 21854 10788 2300 23536 18872 14373 2333 18190
3910,16116 24070 800 12182 6691 5907 15633 11832 8316 9018
3911,25407 16772 19468 2426 5044 25675 4878 6446 7728 22554
3912,6734 16577 17143 15770 15 18282 25018 25872 21920 21806
3913,11830 5497 11121 484 10590 17013 10162 2001 23468 7292
3914,4502 6612 20553 3351 7624 18661 3916 17304 18007 9175
3915,3551 4257 21413 7487 7553 24737 8627 23391 24068 8491
3916,19874 14684 22653 18419 24355 1714 14137 5581 20308 10418
3917,19630 17618 9985 16267 9352 25853 1155 10094 8569 10653
3918,21552 17548 8544 9438 13118 10786 23799 17478 11879 25466
3919,12050 17209 21920 11340 2426 9733 25407 13136 10792 8037
3920,8395 18512 5078 16324 22485 17668 20345 10669 19874 15124
3921,18667 2125 17561 3759 43 201 4423 12195 11101 23255
3922,1633 17948 20101 19495 15415 17430 20371 13973 21467 15498
3923,22653 4620 14684 5717 24355 18190 8544 8285 15335 12341
3924,16577 22731 11172 5930 306 8831 12759 625 11354 21395
3925,18804 6239 18293 24075 25046 9438 10269 22128 12550 23799
3926,23536 13541 2868 9315 15459 11792 6088 5717 9029 19114
3927,6904 25408 3867 20526 23523 5631 6076 21375 5784 8529
3928,24355 18419 22653 20553 10418 17668 1714 6612 15363 7883
3929,4194 11569 20398 20766 19646 21544 14764 13165 16224 2864
3930,23536 10450 18246 3983 22646 2996 18528 18190 9315 11792
3931,462 3348 11987 2641 6506 18893 20586 16281 10979 21721
3932,15234 18778 7313 15196 13845 5543 25827 5044 13118 13099
3933,17877 1005 23154 25596 654 5952 16577 9370 1463 24070
3934,23154 10594 25407 2426 1583 9322 17156 10792 5607 21920
3935,15595 24075 7547 15903 21042 6047 5930 278 21712 7583
3936,21552 14424 18906 7012 4337 22762 3669 7273 12700 11848
3937,25407 23141 15691 8990 7728 19468 21469 5044 9555 16772
3938,6734 2492 10345 9322 23133 10594 5 1056 2426 17249
3939,11937 15188 14839 19391 17624 15826 3853 14000 4607 11973
3940,3659 23448 7700 10238 11366 9187 3129 9087 24957 1810
3941,1863 22359 18190 9050 14418 23536 6088 8560 21552 7266
3942,12061 22554 5942 10786 8538 18293 23799 15564 773 1888
3943,2369 16954 20894 25553 7695 21622 22331 4352 25356 10636
3944,8544 21552 4560 7639 9620 6636 773 23666 21583 1825
3945,16324 18568 5078 166 23472 2819 18310 826 3408 12737
3946,8424 21297 5936 3251 10904 6359 2541 14420 9060 15997
3947,25675 10269 12061 9851 5942 18293 15564 3803 4512 12923
3948,24985 341 4738 304 6369 14188 24033 13433 7993 23534
3949,17525 24075 773 9438 10269 21552 1865 25675 12550 12061
3950,9859 1103 25142 12476 10604 281 8716 5748 6946 2904
3951,4620 13541 15327 2333 9029 17162 12341 7885 11792 5487
3952,25675 9438 24075 18293 17525 12061 25463 466 8544 12923
3953,7030 16301 23844 2812 8979 23341 2937 3037 16345 16871
3954,2232 11737 12843 10522 15124 6450 22661 20569 9756 18436
3955,5032 13609 22385 10305 4936 23328 13993 20333 19190 8709
3956,9079 4263 2748 3168 7149 19429 761 9477 1808 2729
3957,25675 9017 23154 5347 1463 2426 18263 24075 7329 22906
3958,10269 25675 19123 23109 11925 14253 19089 9358 15903 18002
3959,7728 25407 22554 25675 6446 195 15572 25044 3497 5152
3960,12923 25675 24850 22554 942 4124 561 4512 18293 22991
3961,3176 9740 18015 12521 18512 18528 15641 1757 6536 22566
3962,10269 19089 2665 9438 17723 25675 23600 19480 5942 9851
3963,3016 8990 6018 3812 12614 9798 9090 2493 18798 5044
3964,3781 25199 25051 18841 21810 19676 9565 12991 19921 18172
3965,24753 18925 25858 18995 12060 10825 24613 16714 19756 3068
3966,21583 21552 9243 20148 12840 14456 7639 4209 4560 22511
3967,21458 20143 7010 16945 12891 23758 14359 18627 22135 22772
3968,16218 5664 3556 17681 6612 7776 16197 20308 25868 17820
3969,15234 175 7442 24546 24355 22853 25791 14528 18459 19742
3970,8544 12710 13641 8704 16179 13797 16073 6353 7639 5699
3971,25407 23154 1583 9555 15691 17156 18392 9701 10908 16906
3972,13552 341 14684 22653 20308 7883 24033 24355 4781 11737
3973,25238 7244 12000 23481 7100 12864 24507 14515 14634 4086
3974,10269 13552 25675 4502 5942 19874 24985 12061 5284 23534
3975,8410 25596 19875 3737 11533 24852 7006 5952 2789 6708
3976,3223 11716 16112 1785 25465 4869 25810 3348 999 4320
3977,22665 6818 15518 12742 3668 12681 8641 4358 6847 23090
3978,12891 7612 18627 19106 17972 8386 1641 5561 15390 15310
3979,15562 25868 12906 6380 1920 15195 13973 4502 1424 11361
3980,11533 5952 3737 15169 20974 20289 4366 9555 3580 10834
3981,6855 12991 5164 368 2133 24652 18336 24006 16984 13380
3982,10594 6734 2426 25407 1583 4604 10834 15691 22848 9555
3983,12589 20732 17347 22817 11702 24958 23071 10787 18482 16083
3984,8676 6684 1479 12033 21947 23074 24225 23280 22796 1191
3985,13686 24444 1566 4444 19705 11192 19220 7996 3905 1211
3986,12598 14838 13294 17697 22840 7696 20366 1228 23651 2659
3987,23410 2109 2060 6114 6239 19548 25427 16908 20518 17841
3988,10786 24075 9851 25693 22554 25675 9438 10269 11455 5942
3989,7030 20919 16301 2667 9747 3281 16345 14723 2937 13954
3990,12914 24577 25407 4549 22226 15196 6446 6125 13226 5044
3991,4692 10994 22875 15636 5084 21139 10747 18106 5815 8868
3992,10269 25675 9438 12061 9851 5942 22554 10786 23799 13118
3993,14865 24484 17820 24093 2077 857 3068 14821 18569 5412
3994,24075 9438 25675 5942 9851 23799 12061 19089 8538 15564
3995,1091 19347 8716 9515 8420 5221 695 25142 1103 9859
3996,5084 13763 7426 16266 14998 21674 17664 18515 8106 8563
3997,8709 5032 13609 7030 2937 20919 18793 20333 12158 23328
3998,14684 4502 20308 19874 5581 18987 15234 6329 18419 15535
3999,1863 21552 7266 4940 8560 20711 9339 22645 4966 8251
4000,23022 24484 10766 18222 3997 6691 17456 7547 18184 24423
4001,24546 4318 8805 12230 20276 13810 6 11623 5076 3527
4002,25407 15691 5044 3812 8097 4878 15729 1583 6446 10946
4003,24075 22554 15047 20287 2990 12731 9438 5942 1003 12923
4004,20308 14684 24355 19874 10073 13628 15124 8430 24197 11033
4005,13541 12341 22646 23457 2868 21854 9029 2300 2090 18114
4006,20146 21518 12409 19709 19480 16630 20095 8894 17723 2665
4007,7222 3931 19978 16624 18728 25329 21800 23766 21443 10800
4008,22145 19229 19775 7030 18477 10707 16931 13632 15635 24075
4009,2835 17668 16324 5078 19826 17637 4502 22332 6612 53
4010,20146 12409 24209 2665 16630 24075 9438 20095 23600 12119
4011,3588 20668 2316 14869 13942 16125 893 332 23208 4466
4012,24865 7836 12342 25779 21260 12236 13923 9139 19480 9609
4013,19982 4384 14743 13961 16222 8062 3624 12757 11862 13059
4014,18612 11331 7212 13117 8658 2099 13512 14157 1959 665
4015,19781 9243 477 11731 15752 19704 11067 21552 6547 22588
4016,11383 7368 23987 23886 17842 11488 20314 13969 15954 3649
4017,964 20565 10786 11324 24075 9071 15963 4565 18779 2235
4018,2426 17998 9992 1042 13526 23106 25044 25635 11578 23309
4019,15447 3804 12684 7322 16096 780 10694 14220 8400 16809
4020,11623 5261 17130 22995 19007 21085 5078 1745 1959 11832
4021,9018 12914 4549 24859 22135 1289 9253 24577 15754 12435
4022,14684 800 19970 4502 19874 17668 16538 24355 19189 21697
4023,22750 18293 22128 6294 15790 8544 15124 24230 6632 13797
4024,7144 16775 4654 4630 25083 17586 13388 23864 22636 18106
4025,9591 8560 1863 18122 17820 9018 24093 15764 5934 24484
4026,3326 19161 24134 20846 10547 12334 17366 21100 21357 12367
4027,16897 12945 8686 4620 25226 5746 6781 12742 7124 17788
4028,8709 3037 17586 5032 21674 10747 11871 10994 8295 9241
4029,10747 21674 17666 5964 8709 24538 17843 19518 4460 13763
4030,20507 22185 20312 17259 7898 22430 4928 7799 8086 15650
4031,23244 3488 10475 21714 5912 2665 12471 17723 19709 7935
4032,16577 18798 2888 22121 2877 3382 484 21355 13257 13226
4033,10228 24538 25706 14481 4971 8208 22714 5881 18707 11248
4034,180 12061 20496 23799 8811 9851 9029 15434 16503 16552
4035,2426 6734 23154 23133 9322 25407 9555 10834 17156 21920
4036,11119 25694 15071 10902 2888 14986 17534 5788 13636 4638
4037,20969 25407 2492 1242 6076 14354 23154 10594 12050 5044
4038,4341 6539 24594 13814 10175 24586 25376 25575 23413 15052
4039,21552 21859 1863 24340 15906 8920 9591 6781 10036 749
4040,22359 14418 25903 21982 20856 10493 13919 11360 13308 6926
4041,9591 13628 14684 4502 13541 19874 8560 4966 14385 12801
4042,14863 22994 21754 7979 22102 17320 11645 9989 25717 21226
4043,23154 25407 6734 2426 1583 10834 17156 9555 861 23133
4044,19475 24051 9645 17925 25792 4703 24929 8328 9613 3010
4045,25596 6708 16036 20289 4366 20974 2740 12399 8410 13065
4046,14478 15244 14393 9578 25804 5817 8024 123 18772 15046
4047,6425 8507 23388 14383 1750 11519 15502 19125 11089 23626
4048,22378 20308 12135 1258 19879 15432 24481 12899 4382 19219
4049,8826 1282 20480 17160 16443 10745 4649 20412 7973 8633
4050,24243 14122 14814 1307 7728 191 32 12625 8990 1665
4051,16577 5930 12601 4351 11354 22731 11197 10951 3913 19934
4052,25133 19875 25596 6708 20289 349 4366 11533 8860 4334
4053,10594 9555 6734 25675 10834 1583 17209 13711 6327 17156
4054,11134 11115 13737 10488 17874 25151 17697 3969 17339 12682
4055,20496 5717 7639 9851 21552 11792 21583 477 5119 20148
4056,7995 14383 3013 2185 22098 19852 9346 14749 2001 17300
4057,10807 7471 15125 3997 4668 11153 22292 14977 18122 2807
4058,10458 16253 6847 21220 17295 6483 20419 22665 14810 6385
4059,10590 5497 13226 4533 5942 6619 10653 16267 22121 17013
4060,9243 20787 19259 12983 19781 23483 9445 13707 17858 11067
4061,1999 4694 6003 20273 21622 1044 13472 22876 2369 22331
4062,22864 5479 14571 10304 11141 19532 1289 4228 22772 21374
4063,10269 25675 9438 12061 9851 5942 22554 23799 10786 25572
4064,16897 22438 17680 23981 25239 23737 201 4423 15394 8758
4065,18759 19551 19469 194 10457 7564 17468 2893 16091 8998
4066,1921 23156 19591 1027 808 22136 6218 5591 19065 5867
4067,8304 8064 18569 18122 24109 57 5412 4803 10807 6897
4068,3037 5032 22548 8097 18793 9769 20300 24577 23697 23328
4069,16288 16522 14625 4507 14000 22364 13632 7762 2166 3498
4070,8468 11702 18547 8702 25374 3173 22817 5360 9040 12087
4071,10269 25675 9438 12061 9851 5942 22554 10786 23799 13118
4072,24075 10786 22359 14418 8811 5942 25675 23711 6926 11792
4073,9591 12680 1863 12719 1103 13628 25675 24075 8231 14385
4074,17919 25480 201 12945 1774 22121 21140 13490 8758 3117
4075,25675 12061 9315 24075 10786 23127 23711 10514 12983 5717
4076,8097 156 3551 7553 6797 18404 1397 8874 16420 15877
4077,20562 25253 24472 16040 21975 7652 1224 13164 22486 9438
4078,8709 20333 23328 12048 4936 15559 25407 20300 7267 9319
4079,25621 25250 24418 14104 10159 13552 8488 17028 18556 6418
4080,4966 800 19970 21859 18122 23536 14684 2868 17705 19114
4081,10653 8972 15196 13845 11197 4588 22121 12552 1805 15234
4082,23154 9555 1583 10834 16928 17156 18392 16906 12818 7991
4083,9438 17525 24075 8538 24355 16462 14684 5032 21085 3220
4084,12176 15218 17478 20308 12079 22378 19436 10796 5870 1258
4085,19480 1855 11265 10919 15315 2197 14978 8135 19986 14163
4086,4638 10979 5859 22889 13764 13958 2759 5413 7027 9591
4087,15903 17517 10269 10766 24808 18636 20392 5150 14963 14286
4088,15196 5959 9511 17546 14554 5150 20841 5641 16577 21042
4089,6691 1020 12182 9438 22917 10073 20702 24355 22655 4280
4090,3037 24008 5032 13424 919 8558 15910 22548 21492 497
4091,8544 21552 20308 22378 13118 24621 11384 4927 19189 17478
4092,3803 12923 22189 22554 4512 21228 23485 15877 19401 7202
4093,2828 10932 17114 16963 2071 11598 3928 11709 21137 17870
4094,12719 195 25675 8990 22554 10162 21375 14480 6985 10144
4095,19875 8410 21042 3737 25596 11197 12759 16394 24577 21395
4096,25138 2426 25407 22010 8316 6878 10594 7115 23154 20969
4097,19476 24230 19879 2615 4257 23172 22633 11475 22554 18462
4098,21395 5930 10951 16577 3913 12943 306 21161 11354 25133
4099,21350 7823 16394 10753 6294 4257 20803 5185 18293 19825
4100,19874 5907 17877 4502 5581 18419 9370 15982 22010 1714
4101,5765 4353 5193 19384 8667 11401 7030 4405 7852 22232
4102,24756 23457 24955 991 10788 2815 4460 15145 17859 17484
4103,6755 10776 4055 23483 24834 22164 19566 24469 2868 17731
4104,22554 12923 24075 5952 11533 8097 24874 9438 20321 15169
4105,5639 6749 1213 16942 7271 8973 4997 21993 2236 3215
4106,13294 22445 17026 7325 3812 16651 18538 2354 12982 16630
4107,15245 15722 10832 19051 4538 5395 6452 15234 17956 9892
4108,9874 7152 24438 14300 6398 8622 16481 14104 13328 24258
4109,11533 25596 19875 6212 5952 8860 6708 25407 19092 4541
4110,1141 3929 5788 14291 11730 8251 1863 19049 9591 14201
4111,14373 396 6876 19180 11993 10912 10850 7184 13939 17865
4112,24756 13030 19180 20726 9337 4350 3439 1834 23667 16370
4113,20216 19775 7378 19229 18477 13632 14477 25303 5424 6365
4114,25675 24075 10786 9438 9851 18293 25463 10269 12923 5942
4115,9282 24561 16767 9797 18528 20726 3518 14658 21479 10450
4116,19288 21087 17518 18505 25395 1879 25518 18401 6329 21271
4117,7247 9043 9225 20827 6672 9109 20202 3974 3995 267
4118,23778 2489 18788 5610 7613 15329 14225 18234 4821 3875
4119,3744 21061 19769 16691 1846 8986 19070 588 15572 13097
4120,13624 6368 19875 4481 9852 91 18594 20240 4757 20969
4121,9591 21552 11730 8251 4940 14385 8560 19480 22617 13797
4122,25675 10269 9438 22554 12061 10786 9851 5942 22750 25046
4123,25407 2426 23154 1583 10834 16928 10594 7991 16906 7095
4124,5049 3914 20589 25863 17803 9517 24972 24754 18655 13887
4125,24075 5150 17517 15234 9511 25407 18636 10766 7144 17586
4126,23989 9358 19123 3782 22982 23109 21780 7910 4825 2832
4127,4620 21552 5717 20108 17162 19480 19922 1863 16112 11716
4128,2078 8982 17218 2164 25356 9438 5436 23323 5182 9804
4129,10594 6734 9322 17156 23154 2426 2492 25407 10345 23001
4130,18190 2868 2333 5717 4620 6088 15459 3983 10450 23711
4131,2333 18190 6088 8920 3983 15459 1863 21854 5717 4620
4132,4502 14684 18419 10418 15234 1714 6612 16365 6329 16364
4133,22121 18317 8334 13336 22464 681 19089 7063 71 8894
4134,16596 7758 18607 6075 11866 11195 3930 521 2453 14064
4135,5930 21042 21395 11354 1368 3913 16577 21712 1259 14708
4136,21182 6154 1693 17482 14082 2766 10712 12132 12340 6783
4137,25675 24075 10269 17409 22554 12061 5942 7202 15564 9438
4138,19480 8894 6198 18984 22121 14895 5522 19525 24128 24075
4139,3812 16577 6446 14356 16772 5044 21042 13226 19468 15196
4140,8086 7799 20312 23460 4928 22185 5406 11800 20507 4833
4141,12102 10162 7742 1653 24577 2049 6062 12214 7114 24379
4142,20518 6239 21527 5562 8158 23628 7444 25740 19398 4766
4143,13609 8709 5032 18793 20333 23328 15196 15234 497 17546
4144,21042 12601 13226 5044 10075 21355 5930 6446 484 2679
4145,3037 22548 13424 5424 2767 14477 5032 9319 2760 15559
4146,12102 7742 7583 21199 12214 12321 24379 17233 20508 3264
4147,13020 10842 13123 18949 11848 10017 14155 8529 3536 7564
4148,6734 18282 21920 21806 10968 8574 23154 23760 14807 25738
4149,17156 18148 8316 9733 22669 11991 21920 12409 6212 25828
4150,25675 5942 22554 12061 23799 10786 9851 19089 8538 18293
4151,23417 4811 23673 15708 22060 23540 454 14819 24780 23705
4152,12158 919 8396 17724 13424 2290 21492 2297 7898 7100
4153,16651 1068 7063 3497 681 23600 19089 18941 18984 12409
4154,24075 13118 9438 10269 12061 9851 10786 5942 4620 25675
4155,4738 7993 11194 304 19326 10573 2527 8928 24344 2920
4156,21169 14459 13059 10173 12083 9398 16674 14727 10188 22662
4157,24383 6446 23906 22592 8990 25407 14356 14020 25480 2426
4158,1810 9703 11366 12061 11153 8930 25057 18122 5460 10786
4159,16968 508 24586 6539 18675 15105 8270 5118 21227 12
4160,22300 7885 3835 14978 10979 14593 3348 525 17101 9339
4161,12992 16651 13294 22445 18538 18984 23481 8894 11091 19089
4162,20935 23537 7908 2236 7063 13928 16751 13294 20366 20541
4163,19480 19709 20095 13797 23481 7494 19524 3165 6198 25873
4164,14684 19874 22653 18419 20308 15363 4257 17668 15234 10418
4165,3168 241 12563 5455 15939 20457 23532 14684 12950 24075
4166,23505 7836 21260 3856 2610 12375 9609 19089 20565 12236
4167,13618 12767 13294 24312 4579 4150 9068 19089 21107 3065
4168,19874 4502 18419 24355 1714 17668 15754 20308 23154 15363
4169,2426 4147 23154 3744 10792 5469 9555 11533 5952 13711
4170,2426 6327 15691 23141 9555 7553 13711 25675 23154 11340
4171,25675 10269 9438 13363 20496 18293 11792 7992 4927 23666
4172,11974 6154 5402 4115 12036 17918 9316 24473 567 17165
